ine_mun,nom_municipio,id_com,ine_prov
06149,Villafranca de los Barros,11,06
31260,Valle de Yerri/Deierri,15,31
37054,El Bodón,7,37
37058,Brincones,7,37
37057,Bóveda del Río Almar,7,37
37052,Boada,7,37
37050,Berrocal de Huebra,7,37
37055,Bogajo,7,37
48059,Mañaria,16,48
48058,Mallabia,16,48
37065,Cabeza del Caballo,7,37
37060,Buenavista,7,37
37059,Buenamadre,7,37
37067,Cabrerizos,7,37
37188,La Maya,7,37
37068,Cabrillas,7,37
37061,El Cabaco,7,37
37062,Cabezabellosa de la Calzada,7,37
37063,La Cabeza de Béjar,7,37
37069,Calvarrasa de Abajo,7,37
37074,Campillo de Azaba,7,37
37070,Calvarrasa de Arriba,7,37
37071,La Calzada de Béjar,7,37
37191,El Milano,7,37
48062,Mendata,16,48
37072,Calzada de Don Diego,7,37
37073,Calzada de Valdunciel,7,37
53071,Coto Mancomunado,7,37
37077,El Campo de Peñaranda,7,37
37078,Candelario,7,37
37079,Canillas de Abajo,7,37
37080,Cantagallo,7,37
37110,Cordovilla,7,37
06150,Villagarcía de la Torre,11,06
37081,Cantalapiedra,7,37
48061,Maruri-Jatabe,16,48
37056,La Bouza,7,37
37082,Cantalpino,7,37
37089,Casafranca,7,37
37083,Cantaracillo,7,37
37097,Castraz,7,37
37088,Carrascal del Obispo,7,37
37092,Castellanos de Moriscos,7,37
37086,Carpio de Azaba,7,37
37099,Cereceda de la Sierra,7,37
37085,Carbajosa de la Sagrada,7,37
37090,Las Casas del Conde,7,37
37100,Cerezal de Peñahorcada,7,37
40018,Añe,7,40
37091,Casillas de Flores,7,37
37098,Cepeda,7,37
37101,Cerralbo,7,37
37102,El Cerro,7,37
37172,Linares de Riofrío,7,37
37103,Cespedosa de Tormes,7,37
37104,Cilleros de la Bastida,7,37
06156,Villar de Rena,11,06
37106,Cipérez,7,37
37112,Cristóbal,7,37
37109,Colmenar de Montemayor,7,37
37108,Coca de Alba,7,37
37113,El Cubo de Don Sancho,7,37
37114,Chagarcía Medianero,7,37
37115,Dios le Guarde,7,37
37125,Escurial de la Sierra,7,37
05008,Aldeaseca,7,05
37116,Doñinos de Ledesma,7,37
37126,Espadaña,7,37
37118,Éjeme,7,37
37120,Encina de San Silvestre,7,37
37117,Doñinos de Salamanca,7,37
37123,Encinasola de los Comendadores,7,37
40213,Valdevacas y Guijar,7,40
37194,Mogarraz,7,37
37124,Endrinal,7,37
37134,Fresno Alhándiga,7,37
37121,Encinas de Abajo,7,37
37128,Espino de la Orbada,7,37
37309,La Sierpe,7,37
37119,La Encina,7,37
37122,Encinas de Arriba,7,37
37129,Florida de Liébana,7,37
37130,Forfoleda,7,37
37127,Espeja,7,37
37131,Frades de la Sierra,7,37
37141,Gajates,7,37
37132,La Fregeneda,7,37
37133,Fresnedoso,7,37
40084,Fuente el Olmo de Íscar,7,40
31226,Sunbilla,15,31
37138,Fuenterroble de Salvatierra,7,37
06157,Villarta de los Montes,11,06
37135,La Fuente de San Esteban,7,37
37136,Fuenteguinaldo,7,37
37137,Fuenteliante,7,37
37152,Gomecello,7,37
37142,Galindo y Perahuy,7,37
37149,Garcirrey,7,37
31227,Tafalla,15,31
37173,Lumbrales,7,37
37140,Fuentes de Oñoro,7,37
37154,Guadramiro,7,37
37145,Gallegos de Argañán,7,37
37147,Garcibuey,7,37
37144,Galisancho,7,37
31230,Torralba del Río,15,31
37146,Gallegos de Solmirón,7,37
37143,Galinduste,7,37
37151,Golpejas,7,37
37176,Madroñal,7,37
37157,Herguijuela de Ciudad Rodrigo,7,37
37155,Guijo de Ávila,7,37
37156,Guijuelo,7,37
31231,Torres del Río,15,31
37150,Gejuelo del Barro,7,37
37159,Herguijuela del Campo,7,37
37158,Herguijuela de la Sierra,7,37
31233,Tulebras,15,31
37166,Ituero de Azaba,7,37
37162,Horcajo Medianero,7,37
37167,Juzbado,7,37
37163,La Hoya,7,37
37164,Huerta,7,37
37169,Larrodrigo,7,37
37171,Ledrada,7,37
37160,Hinojosa de Duero,7,37
37161,Horcajo de Montemayor,7,37
37174,Macotera,7,37
02083,Villavaliente,8,02
37327,Torresmenudas,7,37
37175,Machacón,7,37
37168,Lagunilla,7,37
40170,Riaza,7,40
37177,El Maíllo,7,37
37178,Malpartida,7,37
37180,El Manzano,7,37
37182,Martinamor,7,37
37179,Mancera de Abajo,7,37
10194,Torrequemada,11,10
37183,Martín de Yeltes,7,37
37184,Masueco,7,37
31235,Ujué/Uxue,15,31
37186,La Mata de Ledesma,7,37
37181,Martiago,7,37
31236,Ultzama,15,31
31237,Unciti,15,31
37195,Molinillo,7,37
37189,Membribe de la Sierra,7,37
37190,Mieza,7,37
37187,Matilla de los Caños del Río,7,37
37196,Monforte de la Sierra,7,37
16124,Las Mesas,8,16
16125,Minglanilla,8,16
37198,Monleras,7,37
10196,Valdastillas,11,10
53064,Facería de Ezcabarte y otros,15,31
40194,Segovia,7,40
37192,Miranda de Azán,7,37
37199,Monsagro,7,37
37197,Monleón,7,37
37212,Navacarros,7,37
37193,Miranda del Castañar,7,37
37204,Morasverdes,7,37
53069,Facero de Ujué y Lerga,15,31
37200,Montejo,7,37
37201,Montemayor del Río,7,37
37202,Monterrubio de Armuña,7,37
37205,Morille,7,37
37213,Nava de Béjar,7,37
37203,Monterrubio de la Sierra,7,37
37207,Moriscos,7,37
37206,Moríñigo,7,37
37211,Narros de Matalayegua,7,37
19197,Las Navas de Jadraque,8,19
37208,Moronta,7,37
37214,Nava de Francia,7,37
37209,Mozárbez,7,37
31238,Unzué/Untzue,15,31
37216,Navales,7,37
37219,Navarredonda de la Rinconada,7,37
37215,Nava de Sotrobal,7,37
31239,Urdazubi/Urdax,15,31
53081,Sierra de Lokiz,15,31
31240,Urdiain,15,31
37217,Navalmoral de Béjar,7,37
37222,Negrilla de Palencia,7,37
10073,Escurial,11,10
37223,Olmedo de Camaces,7,37
37225,Pajares de la Laguna,7,37
37224,La Orbada,7,37
31241,Urraul Alto,15,31
37228,Palaciosrubios,7,37
37226,Palacios del Arzobispo,7,37
37263,Puerto de Béjar,7,37
37229,Palencia de Negrilla,7,37
37231,Parada de Rubiales,7,37
37232,Paradinas de San Juan,7,37
37235,Pedraza de Alba,7,37
37234,El Payo,7,37
37221,Navasfrías,7,37
40220,Valleruela de Pedraza,7,40
37233,Pastores,7,37
53066,Facería de Montejurra,15,31
37252,Pinedas,7,37
37248,Peralejos de Abajo,7,37
37230,Parada de Arriba,7,37
37251,Peromingo,7,37
37237,Pedrosillo de los Aires,7,37
37238,Pedrosillo el Ralo,7,37
53067,Comunidad del Valle de Salazar,15,31
37236,Pedrosillo de Alba,7,37
37275,Saldeana,7,37
37253,El Pino de Tormes,7,37
37241,Pelarrodríguez,7,37
37242,Pelayos,7,37
37254,Pitiegua,7,37
53068,Facero de Aristregui,15,31
37239,El Pedroso de la Armuña,7,37
37240,Pelabravo,7,37
37249,Peralejos de Arriba,7,37
37243,La Peña,7,37
42045,Cabrejas del Pinar,7,42
37245,Peñaparda,7,37
37246,Peñaranda de Bracamonte,7,37
37250,Pereña de la Ribera,7,37
31243,Urroz-Villa,15,31
37256,Poveda de las Cintas,7,37
37247,Peñarandilla,7,37
37257,Pozos de Hinojo,7,37
37255,Pizarral,7,37
31242,Urraul Bajo,15,31
37262,Puertas,7,37
37260,Puebla de Yeltes,7,37
37261,Puente del Congosto,7,37
37271,Rollán,7,37
37258,Puebla de Azaba,7,37
37259,Puebla de San Medel,7,37
37278,San Cristóbal de la Cuesta,7,37
37264,Puerto Seguro,7,37
37266,La Redonda,7,37
40029,Bercimuel,7,40
37265,Rágama,7,37
37270,Robliza de Cojos,7,37
37268,La Rinconada de la Sierra,7,37
37269,Robleda,7,37
37298,Santibáñez de la Sierra,7,37
37267,Retortillo,7,37
40221,Valleruela de Sepúlveda,7,40
37272,Saelices el Chico,7,37
37273,La Sagrada,7,37
37276,Salmoral,7,37
31245,Urzainqui/Urzainki,15,31
37299,Santiz,7,37
42128,Narros,7,42
31244,Urroz,15,31
10086,La Granja,11,10
26073,Herramélluri,17,26
37277,Salvatierra de Tormes,7,37
37274,Salamanca,7,37
37283,Sando,7,37
40901,Ortigosa del Monte,7,40
37280,Sanchón de la Ribera,7,37
37281,Sanchón de la Sagrada,7,37
37282,Sanchotello,7,37
37284,San Esteban de la Sierra,7,37
37286,San Martín del Castañar,7,37
37290,San Pedro del Valle,7,37
37289,San Muñoz,7,37
31246,Uterga,15,31
37287,San Miguel de Valero,7,37
37288,San Morales,7,37
37297,Santibáñez de Béjar,7,37
37285,San Felices de los Gallegos,7,37
09184,Jaramillo Quemado,7,09
37300,Los Santos,7,37
09177,Ibeas de Juarros,7,09
31249,Valtierra,15,31
37304,Sepulcro-Hilario,7,37
37292,San Pelayo de Guareña,7,37
37291,San Pedro de Rozados,7,37
37293,Santa María de Sando,7,37
40035,Cabañas de Polendos,7,40
37310,Sieteiglesias de Tormes,7,37
37294,Santa Marta de Tormes,7,37
37301,Sardón de los Frailes,7,37
37296,Santiago de la Puebla,7,37
37302,Saucelle,7,37
37306,Serradilla del Arroyo,7,37
42162,San Esteban de Gormaz,7,42
40034,Caballar,7,40
37303,El Sahugo,7,37
37305,Sequeros,7,37
37319,El Tejado,7,37
01043,Oyón-Oion,16,01
28113,Pinto,13,28
37307,Serradilla del Llano,7,37
37312,Sorihuela,7,37
42173,Soria,7,42
37311,Sobradillo,7,37
28114,Piñuécar-Gandullas,13,28
48909,Nabarniz,16,48
37316,Tamames,7,37
31252,Vidángoz/Bidankoze,15,31
26001,Ábalos,17,26
37314,Tabera de Abajo,7,37
37317,Tarazona de Guareña,7,37
31251,Viana,15,31
37315,La Tala,7,37
37313,Sotoserrano,7,37
37321,Tenebrón,7,37
37318,Tardáguila,7,37
37320,Tejeda y Segoyuela,7,37
37323,Topas,7,37
31256,Hiriberri/Villanueva de Aezkoa,15,31
31255,Villamayor de Monjardín,15,31
37340,Valsalabroso,7,37
37325,El Tornadizo,7,37
37330,Valdecarros,7,37
37328,Trabanca,7,37
37324,Tordillos,7,37
37331,Valdefuentes de Sangusín,7,37
37341,Valverde de Valdelacasa,7,37
37329,Tremedal de Tormes,7,37
37333,Valdelacasa,7,37
37338,Valdunciel,7,37
37334,Valdelageve,7,37
37335,Valdelosa,7,37
37339,Valero,7,37
37336,Valdemierque,7,37
37342,Valverdón,7,37
37344,Vecinos,7,37
37349,La Vídola,7,37
37346,Las Veguillas,7,37
37350,Vilvestre,7,37
47028,Cabezón de Valderaduey,7,47
37345,Vega de Tirados,7,37
31257,Villatuerta,15,31
10206,Viandar de la Vera,11,10
37347,La Vellés,7,37
37348,Ventosa del Río Almar,7,37
31901,Barañáin/Barañain,15,31
31262,Zabalza/Zabaltza,15,31
31258,Villava/Atarrabia,15,31
37352,Villagonzalo de Tormes,7,37
31265,Zúñiga,15,31
37351,Villaflores,7,37
31263,Zubieta,15,31
31264,Zugarramurdi,15,31
37353,Villalba de los Llanos,7,37
31261,Yesa,15,31
37360,Villar de Peralonso,7,37
37361,Villar de Samaniego,7,37
37354,Villamayor,7,37
37359,Villar de la Yegua,7,37
37381,La Zarza de Pumareda,7,37
37362,Villares de la Reina,7,37
37365,Villarmayor,7,37
37366,Villarmuerto,7,37
37363,Villares de Yeltes,7,37
37369,Villaseco de los Gamitos,7,37
37364,Villarino de los Aires,7,37
40007,Aldealengua de Pedraza,7,40
37368,Villasdardo,7,37
37371,Villasrubias,7,37
40012,Aldea Real,7,40
26079,Huércanos,17,26
37370,Villaseco de los Reyes,7,37
37372,Villaverde de Guareña,7,37
37382,Zorita de la Frontera,7,37
37373,Villavieja de Yeltes,7,37
37374,Villoria,7,37
37376,Vitigudino,7,37
37379,Zamayón,7,37
40010,Aldeanueva del Codonal,7,40
37377,Yecla de Yeltes,7,37
37380,Zarapicos,7,37
37378,Zamarra,7,37
40001,Abades,7,40
40002,Adrada de Pirón,7,40
40003,Adrados,7,40
40004,Aguilafuente,7,40
40005,Alconada de Maderuelo,7,40
40006,Aldealcorvo,7,40
37357,Villar de Ciervo,7,37
37358,Villar de Gallimazo,7,37
37355,Villanueva del Conde,7,37
40008,Aldealengua de Santa María,7,40
40009,Aldeanueva de la Serrezuela,7,40
40014,Aldehorno,7,40
37356,Villar de Argañán,7,37
40020,Arcones,7,40
40022,Armuña,7,40
40016,Aldeonte,7,40
40017,Anaya,7,40
40025,Barbolla,7,40
40019,Arahuetes,7,40
40030,Bernardos,7,40
40026,Basardilla,7,40
40024,Ayllón,7,40
40031,Bernuy de Porreros,7,40
40032,Boceguillas,7,40
40033,Brieva,7,40
40028,Bercial,7,40
40037,Calabazas de Fuentidueña,7,40
40039,Campo de San Pedro,7,40
40045,Casla,7,40
40036,Cabezuela,7,40
40046,Castillejo de Mesleón,7,40
40040,Cantalejo,7,40
40041,Cantimpalos,7,40
40048,Castrojimeno,7,40
40043,Carbonero el Mayor,7,40
40047,Castro de Fuentidueña,7,40
40053,Cerezo de Abajo,7,40
40051,Castroserracín,7,40
40052,Cedillo de la Torre,7,40
40044,Carrascal del Río,7,40
40055,Cilleruelo de San Mamés,7,40
40062,Cubillo,7,40
47146,San Miguel del Pino,7,47
31902,Berrioplano/Berriobeiti,15,31
37367,Villasbuenas,7,37
16174,Puebla del Salvador,8,16
40057,Coca,7,40
40061,Corral de Ayllón,7,40
40058,Codorniz,7,40
40059,Collado Hermoso,7,40
26051,Clavijo,17,26
40054,Cerezo de Arriba,7,40
40068,Domingo García,7,40
40065,Chañe,7,40
40070,Duruelo,7,40
40072,Encinillas,7,40
40071,Encinas,7,40
40091,Fuentesoto,7,40
40077,Espirdo,7,40
40078,Fresneda de Cuéllar,7,40
40073,Escalona del Prado,7,40
40079,Fresno de Cantespino,7,40
40074,Escarabajosa de Cabezas,7,40
40075,Escobar de Polendos,7,40
40092,Fuentidueña,7,40
40088,Fuenterrebollo,7,40
40076,El Espinar,7,40
40083,Fuente el Olmo de Fuentidueña,7,40
40095,Gomezserracín,7,40
40089,Fuentesaúco de Fuentidueña,7,40
40097,Grajera,7,40
47168,Torrecilla de la Torre,7,47
40106,Juarros de Voltoya,7,40
40099,Honrubia de la Cuesta,7,40
40100,Hontalbilla,7,40
40109,Languilla,7,40
40103,Los Huertos,7,40
40093,Gallegos,7,40
40107,Labajos,7,40
40104,Ituero y Lama,7,40
40094,Garcillán,7,40
40105,Juarros de Riomoros,7,40
40111,Lastras del Pozo,7,40
40113,La Losa,7,40
31904,Irurtzun,15,31
40108,Laguna de Contreras,7,40
40112,La Lastrilla,7,40
40119,Martín Miguel,7,40
31905,Beriáin,15,31
40110,Lastras de Cuéllar,7,40
40115,Maderuelo,7,40
40121,Martín Muñoz de las Posadas,7,40
17193,Sils,9,17
43054,L'Espluga de Francolí,9,43
43044,La Sénia,9,43
43051,Cunit,9,43
40122,Marugán,7,40
40123,Matabuena,7,40
40124,Mata de Cuéllar,7,40
40125,La Matilla,7,40
40127,Membibre de la Hoz,7,40
40134,Mozoncillo,7,40
40128,Migueláñez,7,40
40129,Montejo de Arévalo,7,40
40150,Orejana,7,40
40160,Pinarnegrillo,7,40
40136,Muñoveros,7,40
40130,Montejo de la Vega de la Serrezuela,7,40
43045,Colldejou,9,43
43066,Els Garidells,9,43
47186,Valladolid,7,47
40131,Monterrubio,7,40
40132,Moral de Hornuez,7,40
40149,Olombrada,7,40
40138,Nava de la Asunción,7,40
40145,Navas de Oro,7,40
43106,El Pinell de Brai,9,43
10208,Villa del Rey,11,10
40135,Muñopedro,7,40
40144,Navares de las Cuevas,7,40
40143,Navares de Enmedio,7,40
40140,Navalilla,7,40
40148,Nieva,7,40
47221,Villanueva de los Infantes,7,47
40139,Navafría,7,40
10209,Villamesías,11,10
47219,Villanueva de la Condesa,7,47
40146,Navas de San Antonio,7,40
40159,Pinarejos,7,40
40152,Otero de Herreros,7,40
40154,Pajarejos,7,40
31906,Orkoien,15,31
40155,Palazuelos de Eresma,7,40
40156,Pedraza,7,40
40163,Puebla de Pedraza,7,40
19070,Casa de Uceda,8,19
40158,Perosillo,7,40
42050,Cañamaque,7,42
40161,Carabias,7,40
40157,Pelayos del Arroyo,7,40
40165,Rebollo,7,40
40164,Rapariegos,7,40
40162,Prádena,7,40
42161,Salduero,7,42
40168,Riaguas de San Bartolomé,7,40
40166,Remondo,7,40
40176,Samboal,7,40
40171,Ribota,7,40
40174,Sacramenia,7,40
40178,San Cristóbal de la Vega,7,40
40172,Riofrío de Riaza,7,40
40173,Roda de Eresma,7,40
40181,Real Sitio de San Ildefonso,7,40
40177,San Cristóbal de Cuéllar,7,40
40179,Sanchonuño,7,40
53060,Facería de Arambelza,15,31
53061,Mancomunidad de Beunza y Juarbe,15,31
31907,Zizur Mayor/Zizur Nagusia,15,31
42073,Cueva de Ágreda,7,42
40182,San Martín y Mudrián,7,40
40180,Sangarcía,7,40
40183,San Miguel de Bernuy,7,40
42189,Ucero,7,42
40184,San Pedro de Gaíllos,7,40
40186,Santa Marta del Cerro,7,40
16140,Olmeda de la Cuesta,8,16
40188,Santiuste de Pedraza,7,40
40190,Santo Domingo de Pirón,7,40
42130,Nepas,7,42
40185,Santa María la Real de Nieva,7,40
40191,Santo Tomé del Puerto,7,40
40189,Santiuste de San Juan Bautista,7,40
40193,Sebúlcor,7,40
40198,Sotillo,7,40
31908,Lekunberri,15,31
53059,Facero de Uzamalarre,15,31
47126,Puras,7,47
40202,Torreadrada,7,40
40199,Sotosalbos,7,40
40196,Sequera de Fresno,7,40
48077,Plentzia,16,48
53063,Monte Comunal de las Limitaciones de las Améscoas,15,31
40200,Tabanera la Luenga,7,40
40203,Torrecaballeros,7,40
40206,Torre Val de San Pedro,7,40
40205,Torreiglesias,7,40
40207,Trescasas,7,40
53070,Facería de Ayarza,15,31
53078,Bardenas Reales,15,31
40210,Urueñas,7,40
40211,Valdeprados,7,40
48075,Orozko,16,48
40208,Turégano,7,40
31087,Elgorriaga,15,31
40222,Veganzones,7,40
40219,Vallelado,7,40
40214,Valseca,7,40
49069,Figueruela de Arriba,7,49
40215,Valtiendas,7,40
40216,Valverde del Majano,7,40
40218,Valle de Tabladillo,7,40
40223,Vegas de Matute,7,40
10202,Valdeobispo,11,10
40225,Villacastín,7,40
40224,Ventosilla y Tejadilla,7,40
42027,Arévalo de la Sierra,7,42
53080,Sierra de Aralar,15,31
40229,Villaverde de Montejo,7,40
40228,Villaverde de Íscar,7,40
40230,Villeguillo,7,40
40233,Zarzuela del Monte,7,40
40903,Marazoleja,7,40
40902,Cozuelos de Fuentidueña,7,40
47029,Cabreros del Monte,7,47
40905,Cuevas de Provanco,7,40
40904,Navas de Riofrío,7,40
53083,"Facería de Cogullo Alto, Cogullo Bajo, Sarmindieta y Chandivar",15,31
42001,Abejar,7,42
16145,Osa de la Vega,8,16
42014,Las Aldehuelas,7,42
40906,San Cristóbal de Segovia,7,40
42003,Adradas,7,42
42028,Ausejo de la Sierra,7,42
16147,Pajaroncillo,8,16
49097,Justel,7,49
42008,Alcubilla de las Peñas,7,42
01001,Alegría-Dulantzi,16,01
42016,Aliud,7,42
10204,Valverde de la Vera,11,10
42004,Ágreda,7,42
19091,Cogollor,8,19
53074,Comunidad de Sepúlveda y Riaza,7,40
42006,Alconaba,7,42
42009,Aldealafuente,7,42
42015,Alentisque,7,42
42010,Aldealices,7,42
42007,Alcubilla de Avellaneda,7,42
42012,Aldealseñor,7,42
42013,Aldehuela de Periáñez,7,42
42039,Borobia,7,42
42020,Almazán,7,42
42041,Buberos,7,42
42042,Buitrago,7,42
42019,Almarza,7,42
42022,Almenar de Soria,7,42
49120,Molezuelas de la Carballeda,7,49
42018,Almaluez,7,42
42021,Almazul,7,42
42023,Alpanseque,7,42
42024,Arancón,7,42
42031,Barcones,7,42
42032,Bayubas de Abajo,7,42
42029,Baraona,7,42
19095,Condemios de Abajo,8,19
42035,Berlanga de Duero,7,42
42033,Bayubas de Arriba,7,42
42034,Beratón,7,42
42026,Arenillas,7,42
42049,Candilichera,7,42
42038,Borjabad,7,42
42046,Calatañazor,7,42
42048,Caltojar,7,42
42051,Carabantes,7,42
42052,Caracena,7,42
42053,Carrascosa de Abajo,7,42
42055,Casarejos,7,42
42062,Cigudosa,7,42
42059,Centenera de Andaluz,7,42
42060,Cerbón,7,42
42061,Cidones,7,42
42131,Nolay,7,42
16154,Las Pedroñeras,8,16
42081,Espejón,7,42
42064,Ciria,7,42
42065,Cirujales del Río,7,42
42083,Frechilla de Almazán,7,42
42068,Coscurita,7,42
42056,Castilfrío de la Sierra,7,42
49152,Pereruela,7,49
42057,Castilruiz,7,42
42058,Castillejo de Robledo,7,42
42085,Fuentearmegil,7,42
42075,Dévanos,7,42
42069,Covaleda,7,42
42070,Cubilla,7,42
42089,Fuentelsaz de Soria,7,42
42063,Cihuela,7,42
42080,Espeja de San Marcelino,7,42
42078,Duruelo de la Sierra,7,42
42071,Cubo de la Solana,7,42
01047,Ribera Baja/Erriberabeitia,16,01
42076,Deza,7,42
42088,Fuentelmonge,7,42
42086,Fuentecambrón,7,42
42087,Fuentecantos,7,42
42090,Fuentepinilla,7,42
42096,Gómara,7,42
42110,Matalebreras,7,42
42094,Garray,7,42
42098,Herrera de Soria,7,42
42105,Liceras,7,42
42113,Medinaceli,7,42
42106,La Losilla,7,42
49185,San Agustín del Pozo,7,49
42103,Langa de Duero,7,42
42108,Maján,7,42
42107,Magaña,7,42
42115,Miño de Medinaceli,7,42
49188,San Esteban del Molar,7,49
42111,Matamala de Almazán,7,42
42117,Molinos de Duero,7,42
42140,Portillo de Soria,7,42
42116,Miño de San Esteban,7,42
42118,Momblona,7,42
42129,Navaleno,7,42
42119,Monteagudo de las Vicarías,7,42
42127,Nafría de Ucero,7,42
42120,Montejo de Tiermes,7,42
42121,Montenegro de Cameros,7,42
42123,Morón de Almazán,7,42
42124,Muriel de la Fuente,7,42
42125,Muriel Viejo,7,42
42141,La Póveda de Soria,7,42
42142,Pozalmuro,7,42
42134,Ólvega,7,42
42132,Noviercas,7,42
42145,Quintanas de Gormaz,7,42
16162,Portalrubio de Guadamejud,8,16
42135,Oncala,7,42
42139,Pinilla del Campo,7,42
42148,Quiñonería,7,42
42152,Recuerda,7,42
47102,Nueva Villa de las Torres,7,47
42156,Reznos,7,42
42158,Rioseco de Soria,7,42
42159,Rollamienta,7,42
42151,Rebollar,7,42
42144,Quintana Redonda,7,42
42157,La Riba de Escalote,7,42
42178,Talveila,7,42
42160,El Royo,7,42
42149,Los Rábanos,7,42
42153,Rello,7,42
42193,Valdelagua del Cerro,7,42
42154,Renieblas,7,42
42155,Retortillo de Soria,7,42
42163,San Felices,7,42
42167,Santa María de Huerta,7,42
42165,San Pedro Manrique,7,42
42177,Tajueco,7,42
42164,San Leonardo de Yagüe,7,42
19259,Somolinos,8,19
42172,Soliedra,7,42
42168,Santa María de las Hoyas,7,42
42171,Serón de Nágima,7,42
42176,Tajahuerce,7,42
42166,Santa Cruz de Yanguas,7,42
42184,Torlengua,7,42
42175,Suellacabras,7,42
42181,Tardelcuende,7,42
42182,Taroda,7,42
42183,Tejado,7,42
42174,Sotillo del Rincón,7,42
42190,Vadillo,7,42
42191,Valdeavellano de Tera,7,42
42192,Valdegeña,7,42
49259,Villanueva de las Peras,7,49
42187,Torrubia de Soria,7,42
26016,Arenzana de Arriba,17,26
48913,Zierbena,16,48
48914,Arratzu,16,48
48915,Ziortza-Bolibar,16,48
42196,Valdeprado,7,42
42197,Valderrodilla,7,42
42194,Valdemaluque,7,42
42188,Trévago,7,42
42198,Valtajeros,7,42
42204,Viana de Duero,7,42
42200,Velamazán,7,42
42201,Velilla de la Sierra,7,42
42195,Valdenebro,7,42
42207,Villar del Ala,7,42
42208,Villar del Campo,7,42
01019,Kripan,16,01
47135,Robladillo,7,47
20023,Berrobi,16,20
42205,Villaciervos,7,42
42212,Villasayas,7,42
42216,Vizmanos,7,42
49275,Zamora,7,49
02029,Chinchilla de Monte-Aragón,8,02
01017,Campezo/Kanpezu,16,01
42213,Villaseca de Arciel,7,42
02003,Albacete,8,02
42209,Villar del Río,7,42
42217,Vozmediano,7,42
47002,Aguasal,7,47
47031,El Campillo,7,47
42218,Yanguas,7,42
42215,Vinuesa,7,42
43021,Barberà de la Conca,9,43
47004,Alaejos,7,47
47003,Aguilar de Campos,7,47
47014,Barruelo del Valle,7,47
43022,Batea,9,43
47006,Aldea de San Miguel,7,47
47005,Alcazarén,7,47
53075,San Bartolomé,7,42
47020,Bobadilla del Campo,7,47
47007,Aldeamayor de San Martín,7,47
47011,Ataquines,7,47
47008,Almenara de Adaja,7,47
43055,Falset,9,43
02016,Bienservida,8,02
47016,Benafarces,7,47
47009,Amusquillo,7,47
47012,Bahabón,7,47
47021,Bocigas,7,47
02019,El Bonillo,8,02
02017,Bogarra,8,02
02008,Alcaraz,8,02
43046,Conesa,9,43
43047,Constantí,9,43
47019,Berrueces,7,47
47025,Brahojos de Medina,7,47
47010,Arroyo de la Encomienda,7,47
47015,Becilla de Valderaduey,7,47
02030,Elche de la Sierra,8,02
02023,Casas de Ves,8,02
02024,Casas-Ibáñez,8,02
47013,Barcial de la Loma,7,47
47023,Boecillo,7,47
47022,Bocos de Duero,7,47
47017,Bercero,7,47
